train label,class id,species
6513,297261,Morinda umbellata L.
6514,297297,Mussaenda arcuata Poir.
6515,297337,Mussaenda erythrophylla Schumach. & Thonn.
6516,297721,Nertera dichondrifolia (A.Cunn.) Hook.f.
6517,297848,Notopleura uliginosa (Sw.) Bremek.
6518,297931,Oldenlandia goreensis (DC.) Summerh.
6519,297958,Oldenlandia lancifolia (Schumach.) DC.
6520,298041,Oldenlandia rupicola (Sond.) Kuntze
6521,29843,Osmoxylon lineare (Merr.) Philipson
6522,298461,Otiophora scabra Zucc.
6523,298485,Oxyanthus latifolius Sond.
6524,298530,Paederia bojeriana (A.Rich. ex DC.) Drake
6525,298539,Paederia foetida L.
6526,298721,Palicourea guianensis Aubl.
6527,29883,Panax notoginseng (Burkill) F.H.Chen
6528,29884,Panax pseudoginseng Wall.
6529,29885,Panax quinquefolius L.
6530,298865,Palicourea rigida Kunth
6531,29888,Panax trifolius L.
6532,299066,Pavetta breviflora DC.
6533,299289,Pavetta radicans Hiern
6534,299360,Pavetta umtalensis Bremek.
6535,299410,Pentagonia macrophylla Benth.
6536,299450,Pentanisia schweinfurthii Hiern
6537,299463,Pentas lanceolata (Forssk.) Deflers
6538,299468,Pentas purpurea Oliv.
6539,299472,Pentas zanzibarica (Klotzsch) Vatke
6540,29956,Polyscias fruticosa (L.) Harms
6541,29957,Polyscias fulva (Hiern) Harms
6542,2996,Pachystachys lutea Nees
6543,299765,Posoqueria latifolia (Rudge) Schult.
6544,299940,Psychotria anamallayana Bedd.
6545,300004,Psychotria aubletiana Steyerm.
6546,300064,Psychotria biaristata Bartl. ex DC.
6547,300134,Psychotria bullulata Bremek.
6548,300277,Psychotria cooperi Standl.
6549,300320,Psychotria cyanococca Seem. ex Dombrain
6550,300400,Psychotria elata (Sw.) Hammel
6551,300547,Psychotria grandis Sw.
6552,300555,Psychotria greenwelliae Fosberg
6553,300579,Psychotria hawaiiensis (A.Gray) Fosberg
6554,300602,Psychotria hexandra H.Mann
6555,300611,Psychotria hivaoana Fosberg
6556,300621,Psychotria horizontalis Sw.
6557,300714,Psychotria kirkii Hiern
6558,30074,Pseudopanax discolor (Kirk) Harms
6559,30075,Pseudopanax ferox Kirk
6560,30077,Pseudopanax lessonii (DC.) K.Koch
6561,300778,Psychotria leptothyrsa Miq.
6562,30078,Pseudopanax linearis (Hook.f.) K.Koch
6563,30083,Raukaua edgerleyi (Hook.f.) Seem.
6564,300879,Psychotria mapourioides DC.
6565,300884,Psychotria marchionica Drake
6566,300886,Psychotria mariana Bartl. ex DC.
6567,30091,Schefflera actinophylla (Endl.) Harms
6568,301015,Psychotria nervosa Sw.
6569,301023,Psychotria nigra (Gaertn.) Alston
6570,301113,Psychotria panamensis Standl.
6571,30114,Schefflera arboricola (Hayata) Merr.
6572,301145,Psychotria peduncularis (Salisb.) Steyerm.
6573,301248,Psychotria pubescens Sw.
6574,301258,Psychotria pumila Hiern
6575,301277,Psychotria racemosa Rich.
6576,301432,Psychotria serpens L.
6577,301696,Psychotria vogeliana Benth.
6578,301784,Psydrax livida (Hiern) Bridson
6579,301827,Psydrax umbellata (Wight) Bridson
6580,301923,Randia aculeata L.
6581,301967,Randia laetevirens Standl.
6582,301975,Randia malacocarpa Standl.
6583,301983,Randia monantha Benth.
6584,302124,Richardia brasiliensis Gomes
6585,302134,Richardia scabra L.
6586,302147,Rogiera amoena Planch.
6587,302344,Rothmannia fischeri (K.Schum.) Bullock ex Oberm.
6588,302361,Rothmannia manganjae (Hiern) Keay
6589,302372,Rothmannia urcelliformis (Hiern) Bullock ex Robyns
6590,302396,Rubia cordifolia L.
6591,302436,Rubia peregrina L.
6592,302458,Rubia tinctorum L.
6593,302575,Rudgea skutchii Standl.
6594,302634,Rutidea orientalis Bridson
6595,302688,Rytigynia macrura Verdc.
6596,302721,Rytigynia umbellulata (Hiern) Robyns
6597,302825,Sabicea panamensis Wernham
6598,302870,Sabicea villosa Willd. ex Schult.
6599,30290,Schefflera goetzenii Harms
6600,302950,Sarcocephalus latifolius (Sm.) E.A.Bruce
6601,303135,Sherardia arvensis L.
6602,303343,Spermacoce glabra Michx.
6603,303407,Spermacoce natalensis Hochst.
6604,303750,Strumpfia maritima Jacq.
6605,304375,Uncaria tomentosa (Willd. ex Schult.) DC.
6606,304529,Vangueria infausta Burch.
6607,304546,Vangueria pygmaea Schltr.
6608,304583,Vangueriopsis lanciflora (Hiern) Robyns
6609,304610,Warszewiczia coccinea (Vahl) Klotzsch
6610,305099,Angostura granulosa (Kallunki) Kallunki
6611,305357,Choisya ternata Kunth
6612,305376,Citrus aurantiifolia (Christm.) Swingle
6613,305384,Citrus hystrix DC.
6614,305393,Citrus maxima (Burm.) Merr.
6615,305397,Citrus paradisi Macfad.
6616,305434,Cneorum tricoccon L.
6617,30546,Schefflera robusta (A.C.Sm.) A.C.Sm.
6618,30547,Schefflera rodriguesiana Frodin
6619,305522,Decatropis bicolor (Zucc.) Radlk.
6620,305672,Esenbeckia grandiflora Mart.
6621,30579,Schefflera shweliensis W.W.Sm.
6622,305840,Harrisonia abyssinica Oliv.
6623,305848,Helietta parvifolia (A. Gray) Benth.
6624,306054,Murraya paniculata (L.) Jack
6625,306108,Pelea knudsenii Hillebr.
6626,306129,Pelea paniculata H. St. John
6627,306151,Pelea zahlbruckneri Rock
6628,306203,Pilocarpus racemosus Vahl
6629,306204,Pilocarpus riedelianus Engl.
6630,306226,Ptelea crenulata Greene
6631,306229,Ptelea trifoliata L.
6632,306255,Ravenia rosea Standl.
6633,306283,Ruta angustifolia Pers.
6634,306286,Ruta chalepensis L.
6635,306289,Ruta graveolens L.
6636,306291,Ruta montana (L.) L.
6637,306307,Skimmia japonica Thunb.
6638,306357,Thamnosma texanum (A. Gray) Torr.
6639,306365,Toddalia asiatica (L.) Lam.
6640,306371,Toxosiphon lindenii (Planch.) Baill.
6641,30641,Schefflera umbellifera (Sond.) Baill.
6642,306431,Vepris nobilis (Delile) Mziray
6643,306463,Zanthoxylum acuminatum (Sw.) Sw.
6644,306467,Zanthoxylum americanum Mill.
6645,306473,Zanthoxylum armatum DC.
6646,306484,Zanthoxylum capense (Thunb.) Harv.
6647,306489,Zanthoxylum clava-herculis L.
6648,306570,Zanthoxylum nitidum (Roxb.) DC.
6649,306935,Casearia decandra Jacq.
6650,307018,Casearia nitida Jacq.
6651,307069,Casearia sylvestris Sw.
6652,307115,Dovyalis zeyheri (Sond.) Warb.
6653,307168,Homalium dentatum Warb.
6654,30718,Agathis lanceolata Warb.
6655,307219,Idesia polycarpa Maxim.
6656,30728,Araucaria angustifolia (Bertol.) Kuntze
6657,307311,Oncoba spinosa Forssk.
6658,30732,Araucaria bidwillii Hook.
6659,30736,Araucaria heterophylla (Salisb.) Franco
6660,307383,Populus heterophylla L.
6661,307418,Populus tremula L.
6662,307527,Salix acmophylla Boiss.
6663,307538,Salix amygdaloides Andersson
6664,307548,Salix arctica Pall.
6665,307549,Salix arctophila Cockerell
6666,307558,Salix atrocinerea Brot.
6667,307559,Salix aurita L.
6668,307561,Salix babylonica L.
6669,307578,Salix bonplandiana Kunth
6670,307586,Salix breweri Bebb
6671,30759,Acrocomia aculeata (Jacq.) Lodd. ex Mart.
6672,307594,Salix caprea L.
6673,307614,Salix cinerea L.
6674,307621,Salix commutata Bebb
6675,307632,Salix daphnoides Vill.
6676,307637,Salix discolor Muhl.
6677,307650,Salix eleagnos Scop.
6678,307651,Salix eriocephala Michx.
6679,307659,Salix exigua Nutt.
6680,307675,Salix geyeriana Andersson
6681,307678,Salix glabra Scop.
6682,307696,Salix helvetica Vill.
6683,307697,Salix herbacea L.
6684,307702,Salix hookeriana Barratt ex Hook.
6685,307715,Salix interior Rowlee
6686,30773,Adonidia merrillii (Becc.) Becc.
6687,307743,Salix laevigata Bebb
6688,307746,Salix lanata L.
6689,307748,Salix lapponum L.
6690,307749,Salix lasiandra Benth.
6691,307754,Salix lemmonii Bebb
6692,307764,Salix lucida Muhl.
6693,307775,Salix melanopsis Nutt.
6694,307806,Salix nigra Marshall
6695,307809,Salix nivalis Hook.
6696,307842,Salix pentandra L.
6697,307845,Salix petrophila Rydb.
6698,307854,Salix planifolia Pursh
6699,307856,Salix polaris Wahlenb.
6700,307860,Salix prolixa Andersson
6701,307873,Salix purpurea L.
6702,307887,Salix repens L.
6703,307891,Salix reticulata L.
6704,307892,Salix retusa L.
6705,307900,Salix rosmarinifolia L.
6706,307915,Salix scouleriana Barratt ex Hook.
6707,307928,Salix silesiaca Willd.
6708,307932,Salix sitchensis Sanson ex Bong.
6709,307974,Salix uva-ursi Pursh
6710,307978,Salix viminalis L.
6711,308111,Azima tetracantha Lam.
6712,308118,Salvadora persica L.
6713,308119,Azolla caroliniana Willd.
6714,308127,Azolla pinnata R. Br.
6715,308128,Salvinia adnata Desv.
6716,308133,Salvinia minima Baker
6717,308134,Salvinia natans (L.) All.
6718,308175,Arceuthobium campylopodum Engelm.
6719,308182,Arceuthobium douglasii Engelm.
6720,308208,Buckleya distichophylla (Nutt.) Torr.
6721,308248,Comandra umbellata (L.) Nutt.
6722,30830,Areca catechu L.
6723,308406,Exocarpos bidwillii Hook.f.
6724,308455,Korthalsella remyi Skottsb.
6725,308456,Korthalsella salicornioides (A. Cunn.) Tiegh.
6726,308475,Osyridicarpos schimperianus (Hochst. ex A. Rich.) A. DC.
6727,308477,Osyris alba L.
6728,308530,Phoradendron californicum Nutt.
6729,308601,Phoradendron juniperinum A. Gray
6730,308773,Santalum album L.
6731,308774,Santalum ellipticum Gaudich.
6732,30895,Asterogyne martiana (H.Wendl.) H.Wendl. ex Drude
6733,309099,Viscum album L.
6734,309164,Viscum shirense Sprague
6735,309188,Acer buergerianum Miq.
6736,309194,Acer capillipes Maxim. ex Miq.
6737,309203,Acer circinatum Pursh
6738,30922,Astrocaryum mexicanum Liebm. ex Mart.
6739,309225,Acer glabrum Torr.
6740,309228,Acer griseum (Franch.) Pax
6741,309236,Acer japonicum Thunb.
6742,309251,Acer macrophyllum Pursh
6743,309262,Acer monspessulanum L.
6744,309265,Acer negundo L.
6745,309268,Acer obtusifolium Sm.
6746,309273,Acer opalus Mill.
6747,309274,Acer palmatum Thunb.
6748,309279,Acer pensylvanicum L.
6749,309284,Acer platanoides L.
6750,309287,Acer pseudoplatanus L.
6751,309293,Acer rubescens Hayata
6752,309295,Acer rubrum L.
6753,309297,Acer saccharinum L.
6754,309306,Acer shirasawanum Koidz.
6755,309312,Acer spicatum Lam.
6756,309318,Acer tataricum L.
6757,309326,Acer truncatum Bunge
6758,309347,Aesculus californica (Spach) Nutt.
6759,309350,Aesculus flava Sol.
6760,309351,Aesculus glabra Willd.
6761,309353,Aesculus indica (Wall. ex Cambess.) Hook.
6762,309357,Aesculus parviflora Walter
6763,309358,Aesculus pavia L.
6764,309373,Alectryon excelsus Gaertn.
6765,309573,Allophylus rhodesicus Exell
6766,30958,Attalea cohune Mart.
6767,309628,Aporrhiza paniculata Radlk.
6768,309689,Billia hippocastanum Peyr.
6769,309699,Blighia unijugata Baker
6770,309721,Cardiospermum grandiflorum Sw.
6771,309799,Cupania americana L.
6772,309816,Cupania glabra Sw.
6773,309818,Cupania guatemalensis (Turcz.) Radlk.
6774,309853,Cupania spectabilis Radlk.
6775,309963,Deinbollia xanthocarpa (Klotzsch) Radlk.
6776,309983,Dimocarpus longan Lour.
6777,310262,Harpullia pendula Planch. ex F. Muell.
6778,310278,Koelreuteria paniculata Laxm.
6779,310331,Majidea zanguebarica J. Kirk ex Oliv.
6780,31041,Bactris gasipaes Kunth
6781,310411,Nephelium lappaceum L.
6782,310495,Paullinia fibrigera Radlk.
6783,310554,Paullinia pinnata L.
6784,310593,Paullinia tomentosa Jacq.
6785,310606,Paullinia verrucosa Radlk.
6786,310673,Sapindus oahuensis Hillebr. ex Radlk.
6787,310761,Serjania glabrata Kunth
6788,310768,Serjania grandifolia Sagot ex Radlk.
6789,310804,Serjania mexicana (L.) Willd.
6790,310814,Serjania oaxacana Standl.
6791,310863,Serjania schiedeana Schltdl.
6792,310913,Talisia bullata Radlk.
6793,311035,Ungnadia speciosa Endl.
6794,311048,Urvillea ulmacea Kunth
6795,311059,Zanha africana (Radlk.) Exell
6796,311063,Argania spinosa (L.) Skeels
6797,311159,Chrysophyllum brenesii Cronquist
6798,311160,Chrysophyllum cainito L.
6799,311174,Chrysophyllum gorungosanum Engl.
6800,311194,Chrysophyllum oliviforme L.
6801,31131,Borassus aethiopum Mart.
6802,311471,Manilkara concolor (Harv.) Gerstner
6803,311472,Manilkara dardanoi Ducke
6804,311475,Manilkara discolor (Sond.) J.H.Hemsl.
6805,311501,Manilkara longifolia (A.DC.) Dubard
6806,311508,Manilkara mochisia (Baker) Dubard
6807,31161,Butia capitata (Mart.) Becc.
6808,311614,Mimusops obtusifolia Lam.
6809,311624,Mimusops zeyheri Sond.
6810,311650,Omphalocarpum elatum Miers
6811,311904,Planchonella sandwicensis (A.Gray) Pierre
6812,311927,Pouteria adolfi-friedericii (Engl.) A.Meeuse
6813,311929,Pouteria alnifolia (Baker) Roberty
6814,311967,Pouteria campechiana (Kunth) Baehni
6815,312032,Pouteria izabalensis (Standl.) Baehni
6816,312110,Pouteria reticulata (Engl.) Eyma
6817,312150,Pouteria torta (Mart.) Radlk.
6818,312272,Sideroxylon capiri (A.DC.) Pittier
6819,312296,Sideroxylon inerme L.
6820,312300,Sideroxylon lycioides L.
6821,312318,Sideroxylon persimile (Hemsl.) T.D.Penn.
6822,312329,Sideroxylon salicifolium (L.) Lam.
6823,312410,Synsepalum brevipes (Baker) T.D.Penn.
6824,312417,Synsepalum kassneri (Engl.) T.D.Penn.
6825,312470,Sarcobatus vermiculatus (Hook.) Torr.
6826,312551,Darlingtonia californica Torr.
6827,312561,Heliamphora minor Gleason
6828,312562,Heliamphora nutans Benth.
6829,312564,Heliamphora tatei Gleason
6830,312577,Sarracenia flava L.
6831,312578,Sarracenia jonesii Wherry
6832,312579,Sarracenia leucophylla Raf.
6833,312581,Sarracenia minor Walter
6834,312582,Sarracenia oreophila Wherry
6835,312583,Sarracenia psittacina Michx.
6836,312584,Sarracenia purpurea L.
6837,312585,Sarracenia rubra Walter
6838,312594,Houttuynia cordata Thunb.
6839,312596,Saururus cernuus L.
6840,312632,Bergenia crassifolia (L.) Fritsch
6841,312660,Chrysosplenium alternifolium L.
6842,312703,Chrysosplenium oppositifolium L.
6843,312731,Darmera peltata (Torr. ex Benth.) Voss
6844,312750,Heuchera caespitosa Eastw.
6845,312756,Heuchera cylindrica Douglas
6846,312773,Heuchera maxima Greene
6847,312776,Heuchera micrantha Douglas ex Lindl.
6848,312780,Heuchera orizabensis Hemsl.
6849,312782,Heuchera parishii Rydb.
6850,312788,Heuchera pubescens Pursh
6851,312791,Heuchera richardsonii R. Br.
6852,312793,Heuchera sanguinea Engelm.
6853,312807,Jepsonia heterandra Eastw.
6854,312809,Jepsonia malvifolia (Greene) Small
6855,312810,Jepsonia parryi (Torr.) Small
6856,312811,Leptarrhena pyrolifolia (D. Don) R. Br. ex Ser.
6857,312835,Lobaria retigera (Bory) Trevis.
6858,312886,Mitella diphylla L.
6859,312890,Mitella nuda L.
6860,312895,Mukdenia rossii (Oliv.) Koidz.
6861,312933,Saxifraga aizoides L.
6862,312948,Saxifraga aspera L.
6863,312975,Saxifraga bryoides L.
6864,312976,Saxifraga bryophora A. Gray
6865,312981,Saxifraga caesia L.
6866,312983,Saxifraga callosa Sm.
6867,312996,Saxifraga cernua L.
6868,313019,Saxifraga cotyledon L.
6869,313024,Saxifraga cuneifolia L.
6870,313025,Saxifraga cymbalaria L.
6871,313067,Saxifraga exarata Vill.
6872,313072,Saxifraga ferruginea Graham
6873,313077,Saxifraga flagellaris Willd.
6874,313109,Saxifraga granulata L.
6875,313127,Saxifraga hirculus L.
6876,313136,Saxifraga hypnoides L.
6877,313150,Saxifraga juniperifolia Adams
6878,313164,Saxifraga litangensis Engl.
6879,313167,Saxifraga longifolia Lapeyr.
6880,313190,Saxifraga mertensiana Bong.
6881,313205,Saxifraga muscoides All.
6882,313220,Saxifraga nivalis L.
6883,313226,Saxifraga oppositifolia L.
6884,313232,Saxifraga paniculata Mill.
6885,313247,Saxifraga petraea L.
6886,313275,Saxifraga rivularis L.
6887,313277,Saxifraga rosacea Moench
6888,313278,Saxifraga rotundifolia L.
6889,313290,Saxifraga seguieri Spreng.
6890,3133,Pseuderanthemum carruthersii (Seem.) Guillaumin
6891,313310,Saxifraga stellaris L.
6892,313313,Saxifraga stolonifera Curtis
6893,313345,Saxifraga tridactylites L.
6894,313351,Saxifraga unguiculata Engl.
6895,313358,Saxifraga virginiensis Michx.
6896,313401,Tellima grandiflora (Pursh) Douglas ex Lindl.
6897,313421,Tolmiea menziesii (Pursh) Torr. & A.Gray
6898,313423,Scheuchzeria palustris L.
6899,313435,Illicium floridanum J. Ellis
6900,313500,Schisandra sphaerandra Stapf
6901,313518,Schizaea fistulosa Labill.
6902,313612,Schoepfia chrysophylloides (A. Rich.) Planch.
6903,313651,Alonsoa linearifolia Steud.
6904,313680,Aptosimum decumbens Schinz
6905,313705,Bontia daphnoides L.
6906,313713,Buddleja alternifolia Maxim.
6907,313718,Buddleja asiatica Lour.
6908,313745,Buddleja davidii Franch.
6909,313758,Buddleja globosa Hope
6910,313783,Buddleja lindleyana Fortune
6911,313790,Buddleja marrubiifolia Benth.
6912,313806,Buddleja perfoliata Kunth
6913,313814,Buddleja racemosa Torr.
6914,313819,Buddleja salviifolia (L.) Lam.
6915,313820,Buddleja scordioides Kunth
6916,313821,Buddleja sessiliflora Kunth
6917,313853,Capraria biflora L.
6918,314009,Diclis ovata Benth.
6919,314015,Diclis tenella Hemsl.
6920,314374,Jamesbrittenia micrantha (Klotzsch) Hilliard
6921,314415,Leucophyllum zygophyllum I.M. Johnst.
6922,314419,Limosella aquatica L.
6923,314503,Myoporum laetum G. Forst.
6924,314505,Myoporum sandwicense A. Gray
6925,314535,Nemesia floribunda Lehm.
6926,314570,Nemesia zimbabwensis Rendle
6927,314693,Scrophularia auriculata L.
6928,314698,Scrophularia canina L.
6929,314735,Scrophularia marilandica L.
6930,314740,Scrophularia multiflora Pennell
6931,314744,Scrophularia nodosa L.
6932,314754,Scrophularia sambucifolia L.
6933,314756,Scrophularia scopolii Hoppe ex Pers.
6934,314757,Scrophularia scorodonia L.
6935,314766,Scrophularia umbrosa Dumort.
6936,314768,Scrophularia vernalis L.
6937,314981,Stemodiopsis rivae Engl.
6938,315086,Verbascum arcturus L.
6939,315091,Verbascum barnadesii Vahl
6940,315093,Verbascum blattaria L.
6941,315109,Verbascum densiflorum Bertol.
6942,315141,Verbascum lychnitis L.
6943,315150,Verbascum nigrum L.
6944,315161,Verbascum phlomoides L.
6945,315162,Verbascum phoeniceum L.
6946,315166,Verbascum pulverulentum Vill.
6947,315177,Verbascum sinaiticum Benth.
6948,315178,Verbascum sinuatum L.
6949,315180,Verbascum speciosum Schrad.
6950,315188,Verbascum virgatum Stokes
6951,315340,Selaginella arenicola Underw.
6952,315341,Selaginella arizonica Maxon
6953,315351,Selaginella asprella Maxon
6954,315360,Selaginella bigelovii Underw.
6955,315392,Selaginella cinerascens A.A. Eaton
6956,315425,Selaginella dregei (C. Presl) Hieron.
6957,315432,Selaginella eremophila Maxon
6958,315453,Selaginella goudotiana Spring
6959,315483,Selaginella imbricata (Forssk.) Spring ex Decne.
6960,315489,Selaginella kraussiana (Kunze) A. Braun
6961,315531,Selaginella mittenii Baker
6962,315572,Selaginella pilifera A. Braun
6963,315685,Selaginella wallacei Hieron.
6964,315687,Selaginella watsonii Underw.
6965,315689,Selaginella willdenowii (Desv. ex Poir.) Baker
6966,315729,Castela erecta Turpin
6967,315739,Castela tortuosa Liebm.
6968,315748,Holacantha emoryi A. Gray
6969,315753,Leitneria floridana Chapm.
6970,315777,Quassia amara L.
6971,315814,Simaba cedron Planch.
6972,315839,Simarouba amara Aubl.
6973,315877,Siparuna guianensis Aubl.
6974,315937,Smilax anceps Willd.
6975,315944,Smilax aspera L.
6976,315960,Smilax bona-nox L.
6977,316010,Smilax glauca Walter
6978,316021,Smilax herbacea L.
6979,316045,Smilax laurifolia L.
6980,31606,Calyptrogyne trichostachys Burret
6981,316117,Smilax pumila Walter
6982,316127,Smilax rotundifolia L.
6983,316158,Smilax tamnoides L.
6984,316176,Smilax walteri Pursh
6985,316181,Acnistus arborescens (L.) Schltdl.
6986,31622,Caryota mitis Lour.
6987,316227,Atropa belladonna L.
6988,316269,Browallia americana L.
6989,316285,Brugmansia versicolor Lagerh.
6990,31629,Caryota urens L.
6991,316290,Brunfelsia australis Benth.
6992,316352,Calibrachoa parviflora (Juss.) D'Arcy
6993,316363,Capsicum annuum L.
6994,316372,Capsicum chinense Jacq.
6995,316413,Cestrum aurantiacum Lindl.
6996,316655,Chamaesaracha coniodes (Moric. ex Dunal) Britton
6997,316664,Chamaesaracha villosa Rydb.
6998,31671,Chamaedorea dammeriana Burret
6999,316714,Datura stramonium L.
7000,316715,Datura wrightii Regel
7001,316801,Hunzikeria texana (Torr.) D'Arcy
7002,316802,Hyoscyamus albus L.
7003,316808,Hyoscyamus muticus L.
7004,316809,Hyoscyamus niger L.
7005,316813,Iochroma australe Griseb.
7006,316887,Jaltomata repandidentata (Dunal) Hunz.
7007,316944,Leucophysalis nana (A. Gray) Averett
7008,316953,Lycianthes anomala Bitter
7009,317033,Lycianthes multiflora Bitter
7010,317091,Lycium andersonii A. Gray
7011,317093,Lycium barbarum L.
7012,317095,Lycium berlandieri Dunal
